date,max_temp_degC,min_temp_degC,mean_temp_degC,min_RH_perc,mean_RH_perc,max_RH_perc,tot_sol_rad_Wpm2,min_wind_mps,max_wind_mps,mean_wind_mps
2024-04-01,3.1944444444444446,-5.01111111111111,-1.4747685185185193,56.42,75.76708333333333,94.38,4627.3444,0.581135449262405,8.524810013410818,2.02931753836984
2024-04-02,7.088888888888888,-8.28888888888889,-1.4863425925925928,33.48,62.725833333333334,92.35,7056.851400000001,0.5230219043361645,6.531068395172105,1.8538593354194606
2024-04-03,11.18888888888889,-3.8333333333333326,2.158101851851851,28.33,61.65958333333333,85.72,6904.265800000001,0.232454179704962,6.2717925793473395,1.461592907167337
2024-04-04,13.833333333333334,-7.7666666666666675,2.5685185185185193,16.61,54.482083333333335,91.78,6998.817700000001,0.08940545373267769,4.8323647742512295,0.8417150946207718
2024-04-05,14.027777777777779,-3.2444444444444445,6.204629629629632,15.95,42.47624999999999,81.09,6721.3259,0.07152436298614215,15.516316495306214,2.3047980926836535
2024-04-06,5.5277777777777795,-6.188888888888889,-2.8111111111111104,43.53,66.16333333333333,91.5,3164.9882000000002,0.616897630755476,14.796602592758159,4.018402622559976
2024-04-07,-0.28888888888888864,-7.605555555555556,-4.608333333333334,45.41,68.52833333333334,86.4,4619.6686,1.005811354492624,11.23379526151095,3.3376173446580237
2024-04-08,4.027777777777778,-6.972222222222222,-2.613194444444444,22.81,55.844166666666666,82.67,6483.492399999999,0.308448815377738,6.370138578453285,1.7817761883474892
2024-04-09,5.650000000000001,-12.55,-2.6374999999999993,22.44,56.750416666666666,88,7481.8116,0.15645954403218595,9.767545820295037,1.8585158694680377
2024-04-10,5.533333333333334,-3.099999999999999,0.417824074074073,40.73,67.57291666666667,89.08,4603.1539999999995,0.22351363433169422,10.87617344658024,2.4161823871256147
2024-04-11,8.777777777777777,-8.227777777777778,0.6918981481481504,14.03,52.5925,91.5,7559.267400000001,0.031291908806437195,11.56459544032186,2.1809342869915063
2024-04-12,15.694444444444445,-7.76111111111111,3.505787037037038,18.39,52.25416666666667,88.75,7652.074800000001,0.18328118015198924,7.840858292355833,1.0423185814334675
2024-04-13,15.677777777777777,-1.8888888888888882,5.595601851851851,22.95,53.89208333333333,84,6764.2406,0.20116227089852481,8.265534197586051,1.2190806139174488
2024-04-14,18.255555555555556,-5.272222222222221,6.294675925925929,9.46,49.156666666666666,92.42,7773.1431,0.022351363433169423,8.03308001788109,1.0775219788407093
2024-04-15,12.505555555555553,-3.1833333333333336,2.1025462962962944,16.38,62.8425,95.1,5094.172600000001,0.15645954403218595,15.382208314707196,2.0820295037997316
2024-04-16,5.827777777777779,-2.4666666666666672,1.3525462962962977,68.37,83.8875,95.1,3216.0439000000006,0.8672329012069736,8.8824318283415291,2.7389733273729697
2024-04-17,12.427777777777777,-3.1555555555555554,4.547685185185186,27.95,63.994166666666665,95.05,4295.307900000001,0.1430487259722843,12.50782297720161,2.372597228430934
2024-04-18,7.933333333333334,-1.4722222222222214,3.013657407407406,38.54,72.87791666666666,95.1,2223.8886,0.21904336164506033,7.644166294143943,1.4904634182685141
2024-04-19,8.483333333333336,-2.216666666666666,2.8032407407407414,56.03,77.06333333333333,95.1,3617.744100000001,0.24586499776486367,8.328118015198926,1.772276858888392
2024-04-20,7.8666666666666645,-0.3888888888888885,2.742592592592593,35.96,74.15708333333333,95.1,5617.7552,0,14.175234689316047,2.5543883176873785
2024-04-21,11.844444444444443,-5.122222222222222,3.1166666666666663,17.07,57.410000000000004,94.15,7624.511699999998,0.10281627179257935,10.71524362986142,1.6117195648934584
2024-04-22,14.544444444444444,-1.8777777777777773,6.8224537037037045,24.93,50.056666666666665,79.2,5329.6801000000005,1.046043808672329,17.246312025033525,3.582737296975116
2024-04-23,13.455555555555556,0.6722222222222227,6.061805555555557,38.11,63.00666666666667,89.45,5481.4516,0.6347787215020115,14.993294590970049,2.6382059305617642
2024-04-24,17.36111111111111,-2.2000000000000006,7.6761574074074055,17.39,58.45041666666667,95.1,7561.826000000001,0.2413947250782298,10.420205632543585,1.8566532558486066
2024-04-25,13.311111111111112,-2.0444444444444443,5.4960648148148135,22.28,62.35916666666667,95.1,5598.7983,0.3129190880643719,14.175234689316047,2.00026076590672
2024-04-26,8.822222222222223,0.19444444444444522,2.9567129629629623,53.3,84.43124999999999,95.1,4075.152,0,8.49351810460438,2.6678214871107135
2024-04-27,4.188888888888888,-1.072222222222222,1.2418981481481477,58.42,77.30833333333334,95.1,3405.9618000000005,0,8.265534197586051,1.5767024288481595
2024-04-28,7.172222222222221,-1.0777777777777784,1.5439814814814825,50.82,80.7925,95.1,3627.9785000000006,0.5185516316495306,12.606168976307554,2.4703844434510502
2024-04-29,9.011111111111111,-1.6111111111111103,3.5310185185185166,42.34,71.6125,94.33,4652,0.7822977201609298,12.051855163164953,2.410222023543436
2024-04-30,12.811111111111112,-0.12777777777777802,5.176157407407409,20.73,58.672916666666666,95.1,6112.030200000001,0.5677246312025034,16.231560125167636,3.4937043659663236
2024-05-01,11.222222222222223,0.33333333333333415,3.471296296296297,33.86,72.87125,95.02,2869.121,0.2905677246312025,13.227536879749664,2.4724333184324245
2024-05-02,8.011111111111113,-6.416666666666667,1.2148148148148152,26.74,55.67125,92.08,7744.7658999999985,0.4067948144836835,15.516316495306214,3.5473476382059306
2024-05-03,11.783333333333335,-1.072222222222222,3.8826388888888905,23.72,58.64458333333334,87.15,5369.8036,0.2592758158247653,15.252570406794813,3.212077186708389
2024-05-04,15.716666666666665,-5.777777777777777,5.4520833333333325,16.89,53.22875,94.47,8095.4104,0.1430487259722843,13.978542691104156,1.9492251527343167
2024-05-05,17.883333333333333,-2.2888888888888896,7.492824074074073,21.91,54.31041666666666,88.55,4644.9057,0.3397407241841752,12.083147071971391,2.134927730591566
2024-05-06,7.511111111111114,-4.2444444444444445,-1.4173611111111108,62.31,84.93625,95.1,1766.1318000000003,1.2159141707644168,15.189986589181938,2.9025108031589926
2024-05-07,1.6277777777777775,-3.6000000000000005,-1.024768518518518,51.14,66.50958333333334,78.12,4818.309,2.360303978542691,18.453285650424675,5.134480703322903
2024-05-08,0.3833333333333321,-4.933333333333333,-2.4891203703703706,52.12,63.33625,73.69,4417.8881,0.6884219937416183,10.549843540455967,2.9447921323200714
2024-05-09,6.383333333333335,-3.4000000000000004,1.1916666666666684,45.82,64.15875,82.75,4890.5313,0.348681269557443,9.374161823871255,1.9292951870064075
2024-05-10,9.8,-1.8055555555555556,3.5435185185185167,42.55,63.25625,87.5,6096.5623,0.7599463567277603,8.395172105498435,2.2431455818804946
2024-05-11,12.516666666666667,-4.372222222222224,4.1537037037037035,29.79,65.48208333333334,92.6,6615.841800000001,0.4067948144836835,14.076888690210101,2.469639398003278
2024-05-12,12.194444444444446,-0.3111111111111104,6.093287037037038,30.66,63.05458333333333,92.22,7206.994700000002,0.4827894501564596,17.018328118015198,3.2510058113544926
2024-05-13,16.099999999999998,-2.5222222222222217,7.122916666666665,26.76,61.85458333333334,95.1,6646.4286999999995,0.4559678140366562,14.631202503352702,2.6205111011771716
2024-05-14,14.155555555555553,0.20555555555555413,7.382407407407407,30.82,65.15291666666667,94.3,4878.9013,0.2056325435851587,23.321412606168977,2.2803978542691103
2024-05-15,12.655555555555557,0.29444444444444506,6.212499999999999,38.3,68.28291666666667,95.1,4992.293800000001,0.308448815377738,12.641931157800625,1.7888541201013262
2024-05-16,16.755555555555553,-2.077777777777777,7.6550925925925934,22.67,56.687916666666666,95.1,8359.1788,0.3352704514975413,8.6544479213232,1.9937416182387124
2024-05-17,17.772222222222226,-1.6277777777777775,9.122453703703705,20.84,51.56125,90.17,7639.747,0.3531515422440769,13.750558784085829,3.00886604082849
2024-05-18,17.422222222222224,-0.4055555555555558,9.124537037037037,24.11,55.2875,84.47,6125.521000000001,0.232454179704962,16.852928028609746,2.6063552376694976
2024-05-19,15.105555555555554,0.6166666666666664,7.569212962962963,43.61,71.28625,95.1,4471.851300000001,0.6303084488153776,20.938757264193118,2.661488600804649
2024-05-20,18.35555555555556,0.8888888888888897,9.727777777777776,13.83,54.93875,95.1,7019.8679999999995,0.4067948144836835,16.298614215467143,2.6748994188645505
2024-05-21,7.316666666666667,-0.7222222222222227,2.5624999999999982,51.1,73.44541666666667,88.78,3456.6686000000013,1.6450603486812696,12.217255252570405,3.2675830725674264
2024-05-22,12.43888888888889,-5.711111111111112,4.398379629629628,16.27,51.416250000000005,94.08,7681.847599999999,0.45149754135002235,15.382208314707196,2.905677246312025
2024-05-23,15.58888888888889,-2.65,5.535648148148146,20.38,56.0075,84.5,6603.7465999999995,0.6392489941886454,17.246312025033525,3.5253687974966468
2024-05-24,13.555555555555555,-6.533333333333335,4.304861111111112,18.71,52.86208333333333,90.05,7443.8978,0.43808672329012066,12.50782297720161,2.6369021010281624
2024-05-25,13.222222222222221,-1.6777777777777776,5.4719907407407415,28.8,67.66208333333333,92.47,3781.8434,0.40232454179704963,20.514081358962898,2.4888243182834153
2024-05-26,11.722222222222221,1.0388888888888874,5.917592592592591,38.98,65.03875,95.1,3859.6481000000003,1.1935628073312472,12.543585158694679,3.4376396960214572
2024-05-27,17.41111111111111,1.6388888888888904,9.382407407407408,22.34,47.970416666666665,82.32,8595.6167,0.43808672329012066,10.844881537773805,2.722768588883922
2024-05-28,20.555555555555557,-2.1333333333333333,9.231712962962964,14.25,52.41458333333333,86.75,8039.4701000000005,0.2413947250782298,12.869915064818953,1.7782372224705707
2024-05-29,20.294444444444444,0.26666666666666494,9.891203703703704,20.46,55.021249999999995,90.6,6793.897099999998,0.232454179704962,17.898971837282073,2.1487110713753537
2024-05-30,19.40555555555556,-0.0777777777777781,10.362037037037036,17.82,51.333333333333336,93.33,8692.262,0.13410818059901652,12.051855163164953,2.4446803755029056
2024-05-31,17.916666666666668,-0.8222222222222224,9.142129629629633,19.38,52.48166666666667,89.97,7891.652800000002,0.37550290567724626,14.14394278050961,2.748845179555953
2024-06-01,19.01666666666667,-0.8055555555555551,10.119212962962962,23.98,54.935,94.65,6019.106500000001,0.4067948144836835,19.33839964237818,2.1455446282223214
2024-06-02,21.149999999999995,1.2055555555555566,11.634953703703705,16.23,54.26708333333333,91.35,8059.59,0.5185516316495306,15.873938310236923,2.8509164059007595
2024-06-03,20.650000000000002,2.4833333333333325,12.696990740740738,23.82,53.47958333333333,91.9,6237.169,0.13410818059901652,13.455520786767993,3.2655341975860526
2024-06-04,17.52777777777778,7.322222222222223,11.658564814814815,30.96,59.43625,83.8,5710.4463000000005,1.859633437639696,14.827894501564595,4.385337505587841
2024-06-05,21.011111111111106,4.188888888888888,13.708564814814814,30.84,48.348333333333336,74.29,8852.756,1.7970496200268213,14.01430487259723,4.3339293696915515
2024-06-06,25.33888888888889,3.622222222222224,15.176388888888887,16.1,45.736666666666665,86.47,8975.219900000002,0.04023245417970496,8.8824318283415291,1.4994039636417822
2024-06-07,23.716666666666665,3.4666666666666677,13.735879629629629,25.61,53.89125,82.21,6551.527900000002,0.18775145283862313,22.114438980777827,2.612129339889733
2024-06-08,21.988888888888887,6.594444444444443,12.974537037037035,32.07,68.24833333333333,92.2,5266.064,0.06258381761287439,12.9682610639249,1.7370734614811503
2024-06-09,23.916666666666668,3.277777777777777,13.71574074074074,19.46,62.11958333333333,95.1,8014.232999999999,0.21010281627179256,8.918194009834599,1.5070406794814482
2024-06-10,22.633333333333333,4.305555555555555,13.304629629629627,29.26,63.094166666666666,95,6041.319799999999,0.04023245417970496,17.639696021457308,2.2077559231113097
2024-06-11,23.433333333333337,3.3999999999999986,14.114814814814814,21.54,55.62083333333333,95.1,8511.415500000001,0.1385784532856504,10.94322753687975,2.4312695574430037
2024-06-12,24.333333333333332,3.888888888888889,15.09560185185185,22.53,49.38666666666667,87.72,7744.882200000001,0.04917299955297273,18.1269557443004,2.7149456116823125
2024-06-13,26.999999999999996,4.055555555555554,16.858564814814812,11.3,46.677083333333336,87.97,7790.704399999998,0.3620920876173447,16.95127402771569,2.175905230219043
2024-06-14,19.705555555555556,8.350000000000001,14.42152777777778,40.53,57.51,80.13,4948.099800000001,0.1743406347787215,10.45149754135002,2.0272686633884667
2024-06-15,22.138888888888886,3.494444444444444,13.924768518518517,26.8,54.869166666666665,92.7,6881.471,0.3978542691104157,18.55163164953062,2.1332513783340783
2024-06-16,25.383333333333333,2.6055555555555543,15.609259259259257,12.55,42.110416666666666,88.85,9050.466,0.21457308895842644,14.894948591864104,2.7769706452093574
2024-06-17,25.022222222222226,1.9833333333333334,16.04259259259259,14.5,32.225,67.52,9017.436800000001,0.27268663388466696,13.164953062136789,3.09901654000894
2024-06-18,18.79444444444444,1.3055555555555562,10.783101851851853,25.41,40.11291666666667,56.08,8463.0347,0.5453732677693339,14.863656683057666,3.0675383698405603
2024-06-19,20.505555555555553,3.683333333333335,12.420601851851853,33.86,52.992916666666666,77.77,6375.682300000001,0.6481895395619133,16.231560125167636,2.86786618983758
2024-06-20,24.044444444444444,4.377777777777779,13.558796296296297,31.89,64.91916666666667,95.03,5975.3777,0.6079570853822084,9.602145730889584,1.8117642676203247
2024-06-21,20.361111111111114,6.466666666666667,13.822916666666666,34.72,66.59791666666666,95.1,7508.560600000001,0.6347787215020115,14.206526598122485,2.6015124422589775
2024-06-22,21.816666666666663,3.3500000000000005,11.817824074074075,25.59,68.6775,95.1,6235.8897,0.2413947250782298,11.171211443898077,2.0917150946207714
2024-06-23,24.53888888888889,2.550000000000002,14.24583333333333,21.66,58.5725,95.1,6757.3789,0.3352704514975413,10.254805543138131,1.7225450752495903
2024-06-24,24.822222222222226,4.616666666666668,14.382407407407406,21.61,57.58375,85,6681.0861,0.24586499776486367,15.873938310236923,2.163425718968857
2024-06-25,26.088888888888885,4.100000000000001,14.606944444444443,20.82,61.21791666666667,94.15,7462.854700000001,0.3352704514975413,20.742065265981225,2.5011175681716584
2024-06-26,27.722222222222225,4.500000000000001,14.162731481481481,18.43,69.89083333333333,95.08,6102.493600000001,0.2995082700044703,12.771569065713008,1.6493443600059603
2024-06-27,22.61111111111111,9.833333333333336,14.478703703703705,41.3,75.04916666666666,95.2,4883.5533,0.5274921770227984,12.999552972731335,2.2189316048278944
2024-06-28,20.46666666666667,7.822222222222221,13.526620370370372,48.6,72.8425,92.62,5081.6122,0.581135449262405,11.23379526151095,2.467031738936075
2024-06-29,25.627777777777776,3.811111111111111,14.998379629629632,22.98,61.89083333333333,95.1,7133.027900000001,0.20116227089852481,13.12919088064372,2.0743927879600657
2024-06-30,25.944444444444443,8.622222222222225,16.9712962962963,30.29,62.07541666666667,92.28,6571.9967,0.3844434510505141,13.030844881537773,1.928736402920578
2024-07-01,21.866666666666667,10.172222222222224,13.587500000000002,44.84,76.74625,90.53,4994.6198,0.5274921770227984,15.319624497094324,2.19807033229027
2024-07-02,19.14444444444444,6.483333333333334,12.505092592592591,28.71,64.2675,94.85,7859.7865999999995,0.5409029950827,12.543585158694679,2.6581358962896737
2024-07-03,21.71666666666667,1.7388888888888903,13.56898148148148,17.82,48.74291666666666,93.42,8297.4235,0.5096110862762628,14.796602592758159,3.3549396513187304
2024-07-04,20.51666666666667,1.5888888888888886,12.62199074074074,15.12,39.740833333333335,80.77,6697.4844,0.4962002682163612,15.480554313813142,3.4476978095663835
2024-07-05,19.327777777777783,0.5222222222222209,10.996990740740742,21.6,43.68416666666667,76.47,6959.2757,0.41573535985695126,13.030844881537773,2.7317091342571893
2024-07-06,21.555555555555557,0.9166666666666659,13.500694444444447,16.45,41.74458333333333,83.45,7531.936899999999,0.2995082700044703,16.36566830576665,3.338921174191625
2024-07-07,33.611111111111114,3.5500000000000003,13.342592592592592,20.74,46.595,74.68,2592.6759,0.20116227089852481,15.90523021904336,3.2964535836686037
2024-07-08,21.849999999999998,1.377777777777776,12.528472222222225,17.73,47.94541666666667,90.1,6849.953699999999,0.48725972284309343,8.131426016987037,2.0466398450305467
2024-07-09,21.550000000000004,1.4444444444444453,12.211342592592594,24.52,55.01083333333333,81.87,5622.174599999999,0.44702726866338843,15.449262405006706,1.845850096855908
2024-07-10,24.111111111111114,2.144444444444444,13.156481481481482,25.31,58.26833333333333,94.85,5185.3517999999995,0.35762181493071077,15.449262405006706,1.9568618685739827
2024-07-11,25.91111111111111,2.755555555555556,15.980092592592591,20.03,47.31666666666666,87,5965.1433,0.464908359409924,9.731783638801966,1.8290865742810312
2024-07-12,27.5,4.749999999999998,17.378703703703703,12.85,41.47291666666667,78.27,8032.026900000002,0.4693786320965579,13.392936969155118,2.7024661004321264
2024-07-13,28.833333333333332,5.077777777777778,18.13287037037037,13.36,36.275416666666665,65.48,7742.091000000001,0.022351363433169423,10.026821636119802,1.6042691104157354
2024-07-14,27.277777777777775,6.3611111111111125,17.36226851851852,21.27,46.090833333333336,67.7,7418.6607,0.5096110862762628,10.974519445686187,2.5044702726866337
2024-07-15,24.450000000000003,8.738888888888887,16.446990740740738,35,58.62833333333333,81.38,4617.226299999999,0.3665623603039785,11.694233348234242,1.8162345403069584
