date,mean_1m_temp_degC,mean_0_5m_temp_degC,mean_1m_temp_degC_m1,mean_0_5m_temp_degC_m1,total_solar_radiation,total_solar_radiation_m1,total_solar_radiation_m2,mean_air_temp,min_air_temp,max_air_temp,mean_air_temp_m1,min_air_temp_m1,max_air_temp_m1,mean_rel_hum_m1,mean_rel_hum_m2,pump_cfs_m1,pump_cfs_m2,pump_cfs_m3,mean_wind,max_wind,mean_wind_m1,max_wind_m1,nf_cfs_m1,nf_cfs_m2,nf_cfs_m3,nf_cfs_m4,chipmunk_cfs_m1,chipmunk_cfs_m2,chipmunk_cfs_m3,chipmunk_cfs_m4
2024-06-01,-0.8455669132943516,-1.0700919368339519,-1.0298801400498219,-1.0252180169768645,110.27674056486475,145.55625617121245,160.64005130406736,-4.403085791631624,-4.76596765711456,-4.004187198403226,-4.511696382857504,-4.768084099351754,-4.103623058428028,-0.5235606063227467,-0.6047779744788817,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.568680194111035,3.180311315867713,-1.1236048581135454,1.5149652986264965,1.0016152876921465,0.9500692081825552,0.9704676144119525,0.7657129779696135,-4.172654923069413,-0.5861323230926873,1.871484834551532,0.22474813474791902
2024-06-02,-0.8949571513523037,-0.9304323387730516,-0.8455669132943516,-1.0700919368339519,148.72025968252018,110.27674056486475,145.55625617121245,-4.234599141229572,-4.510583627159672,-3.8113418941127026,-4.403085791631624,-4.76596765711456,-4.004187198403226,-0.3500454162997704,-0.5235606063227467,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.0483034428228313,2.0696029136629432,-1.568680194111035,3.180311315867713,0.9353749892023862,1.0016152876921465,0.9500692081825552,0.9704676144119525,-3.140322512676855,-4.172654923069413,-0.5861323230926873,1.871484834551532
2024-06-03,-0.6832652919457257,-0.6820314721811295,-0.8949571513523037,-0.9304323387730516,114.38512462560021,148.72025968252018,110.27674056486475,-4.116545269506205,-4.348323055641374,-3.856540012305794,-4.234599141229572,-4.510583627159672,-3.8113418941127026,-0.39728469102919167,-0.3500454162997704,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-0.7424257960397458,1.2942567903174194,-1.0483034428228313,2.0696029136629432,0.8644967066875524,0.9353749892023862,1.0016152876921465,0.9500692081825552,-2.6907583984736445,-3.140322512676855,-4.172654923069413,-0.5861323230926873
2024-06-04,-0.7803473417185122,-0.47548873533843383,-0.6832652919457257,-0.6820314721811295,104.46145987302904,114.38512462560021,148.72025968252018,-4.231974578257518,-3.733849326109035,-4.138777150355988,-4.116545269506205,-4.348323055641374,-3.856540012305794,-0.4529816525005616,-0.39728469102919167,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,0.08369119068977153,1.7342406348036972,-0.7424257960397458,1.2942567903174194,0.9878176486959255,0.8644967066875524,0.9353749892023862,1.0016152876921465,-5.771105106903052,-2.6907583984736445,-3.140322512676855,-4.172654923069413
2024-06-05,-0.8362595369340483,-0.4258362139637323,-0.7803473417185122,-0.47548873533843383,163.66382197276866,104.46145987302904,114.38512462560021,-4.004100757860364,-4.131740466701732,-3.8238969269441174,-4.231974578257518,-3.733849326109035,-4.138777150355988,-0.03168865715944881,-0.4529816525005616,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,0.04576566036087185,1.4734033068020607,0.08369119068977153,1.7342406348036972,1.2543199909517002,0.9878176486959255,0.8644967066875524,0.9353749892023862,-7.536060518219361,-5.771105106903052,-2.6907583984736445,-3.140322512676855
2024-06-06,-0.4595485740298521,-0.6875964258472116,-0.8362595369340483,-0.4258362139637323,165.97109046127775,163.66382197276866,104.46145987302904,-3.8409404264310107,-4.203699502766368,-3.4326821039172466,-4.004100757860364,-4.131740466701732,-3.8238969269441174,-0.81589598081797865,-0.03168865715944881,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-2.045360138715941,-0.1718783005928772,0.04576566036087185,1.4734033068020607,1.531212968264692,1.2543199909517002,0.9878176486959255,0.8644967066875524,-11.831895387272265,-7.536060518219361,-5.771105106903052,-2.6907583984736445
2024-06-07,-0.3446670161811594,-0.6824721750335676,-0.4595485740298521,-0.6875964258472116,120.3077710875565,165.97109046127775,163.66382197276866,-4.001064498735832,-4.223452963646857,-3.5793248873881662,-3.8409404264310107,-4.203699502766368,-3.4326821039172466,-1.000609501718797,-0.81589598081797865,-0.5718164301038667,-0.8701765874092859,-0.8701765874092859,-1.224464782973736,4.070311209763408,-2.045360138715941,-0.1718783005928772,2.1018982439935288,1.531212968264692,1.2543199909517002,0.9878176486959255,-14.013113867295251,-11.831895387272265,-7.536060518219361,-5.771105106903052
2024-06-08,-0.885378026777103,-0.7144015287543339,-0.3446670161811594,-0.6824721750335676,96.08912094179156,120.3077710875565,165.97109046127775,-4.085693789079806,-3.8262673037998924,-3.7355094958109603,-4.001064498735832,-4.223452963646857,-3.5793248873881662,-0.4238659922181734,-1.000609501718797,-0.8701765874092859,-0.5718164301038667,-0.8701765874092859,-1.8700232666156642,1.1380410279428135,-1.224464782973736,4.070311209763408,2.542385566918194,2.1018982439935288,1.531212968264692,1.2543199909517002,-16.74379959801105,-14.013113867295251,-11.831895387272265,-7.536060518219361
2024-06-09,-0.6761319013046182,-1.0820773261737906,-0.885378026777103,-0.7144015287543339,147.86571579788716,96.08912094179156,120.3077710875565,-4.003303096564936,-4.247439309001736,-3.5612456401109296,-4.085693789079806,-3.8262673037998924,-3.7355094958109603,0.5915573947760009,-0.4238659922181734,-0.8701765874092859,-0.8701765874092859,-0.5718164301038667,-2.039726273703315,-0.1604129235378607,-1.8700232666156642,1.1380410279428135,2.8869824489650133,2.542385566918194,2.1018982439935288,1.531212968264692,-16.0611281653321,-16.74379959801105,-14.013113867295251,-11.831895387272265
2024-06-13,-0.4283484821067224,-0.7281799738173279,-0.4696711950348515,-0.9164594659810402,143.65434824336256,142.79103980606675,157.2328314563641,-3.653953180176932,-4.148672004599295,-3.282523911253532,-3.8499205487569603,-4.169836426971246,-3.523580541616686,-0.7424585056927651,-0.3015389620236466,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.5462821454023008,2.4149973974453305,-1.148613722315936,2.791921668129013,2.5028003490323028,2.8353588274027564,3.0110885042566276,2.832712704855536,-15.295204118911816,-15.794719801359827,-18.27564769085162,-16.677197507017983
2024-06-14,-0.5932486957603225,-0.7288323868635843,-0.4283484821067224,-0.7281799738173279,90.09854919669782,143.65434824336256,142.79103980606675,-3.9248492485081474,-3.6033353881486647,-3.9419142355594112,-3.653953180176932,-4.148672004599295,-3.282523911253532,-0.9340973101627746,-0.7424585056927651,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.6559363961358593,0.33116511769599244,-1.5462821454023008,2.4149973974453305,2.444682580559285,2.5028003490323028,2.8353588274027564,3.0110885042566276,-13.080684593392295,-15.295204118911816,-15.794719801359827,-18.27564769085162
2024-06-15,-0.4446703592641129,-0.7916195814874245,-0.5932486957603225,-0.7288323868635843,126.52403006371996,90.09854919669782,143.65434824336256,-3.9800679949594007,-4.219925559918198,-3.721950060353032,-3.9248492485081474,-3.6033353881486647,-3.9419142355594112,-0.16792519307592657,-0.9340973101627746,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.5777493426679459,2.92807302065734,-1.6559363961358593,0.33116511769599244,2.1443040540451386,2.444682580559285,2.5028003490323028,2.8353588274027564,-12.914179365909625,-13.080684593392295,-15.295204118911816,-15.794719801359827
2024-06-16,-0.2856297164942801,-0.5028123121896029,-0.4446703592641129,-0.7916195814874245,167.38875685450216,126.52403006371996,90.09854919669782,-3.792823438610022,-4.332802479235276,-3.428664493411194,-3.9800679949594007,-4.219925559918198,-3.721950060353032,-0.35470156440161005,-0.16792519307592657,-0.6414338001417978,-0.8701765874092859,-0.8701765874092859,-1.1028557455060677,1.7557382167818536,-1.5777493426679459,2.92807302065734,1.6501624770540306,2.1443040540451386,2.444682580559285,2.5028003490323028,-7.519409995471094,-12.914179365909625,-13.080684593392295,-15.295204118911816
2024-06-17,-0.1888873519901182,-0.1522893610856308,-0.2856297164942801,-0.5028123121896029,166.7664736154361,167.38875685450216,126.52403006371996,-3.7446549887699727,-4.41181632275723,-3.461307578772871,-3.792823438610022,-4.332802479235276,-3.428664493411194,-1.257080748113152,-0.35470156440161005,-0.8701765874092859,-0.6414338001417978,-0.8701765874092859,-0.8652715355833572,1.2011006017454064,-1.1028557455060677,1.7557382167818536,1.3399651881210775,1.6501624770540306,2.1443040540451386,2.444682580559285,-6.453776539582002,-7.519409995471094,-12.914179365909625,-13.080684593392295
2024-06-18,-0.3272071933738778,0.04963895765506384,-0.1888873519901182,-0.1522893610856308,156.32131797942222,166.7664736154361,167.38875685450216,-4.329289256299754,-4.497884973736501,-4.024275250933489,-3.7446549887699727,-4.41181632275723,-3.461307578772871,-1.9562396956836536,-1.257080748113152,-0.8701765874092859,-0.8701765874092859,-0.6414338001417978,-0.8884940523427196,1.7457060118587138,-0.8652715355833572,1.2011006017454064,0.7763701638328696,1.3399651881210775,1.6501624770540306,2.1443040540451386,-6.8866901310369455,-6.453776539582002,-7.519409995471094,-12.914179365909625
2024-06-19,-0.329788801415421,-0.06028615971485889,-0.3272071933738778,0.04963895765506384,116.99477018097942,156.32131797942222,166.7664736154361,-4.1472680948849545,-4.195939214563319,-3.869597246450465,-4.329289256299754,-4.497884973736501,-4.024275250933489,-1.398356532924658,-1.9562396956836536,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.0357990107216355,2.1842566842131137,-0.8884940523427196,1.7457060118587138,0.5440977914507548,0.7763701638328696,1.3399651881210775,1.6501624770540306,-5.504696742930779,-6.8866901310369455,-6.453776539582002,-7.519409995471094
2024-06-20,-0.22041014491844071,0.009128860160353818,-0.329788801415421,-0.06028615971485889,109.45287261455192,116.99477018097942,156.32131797942222,-4.020748721026236,-4.107754121346853,-3.5496950099060283,-4.1472680948849545,-4.195939214563319,-3.869597246450465,-0.4874017853040323,-1.398356532924658,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.8149213185653423,0.058862412639339376,-1.0357990107216355,2.1842566842131137,0.17784244481871891,0.5440977914507548,0.7763701638328696,1.3399651881210775,-0.7642929164991449,-5.504696742930779,-6.8866901310369455,-6.453776539582002
2024-06-21,0.2748509767355893,0.30328505231424047,-0.22041014491844071,0.009128860160353818,138.33864705331234,109.45287261455192,116.99477018097942,-3.991389639152574,-3.8424933609517216,-3.882654480595136,-4.020748721026236,-4.107754121346853,-3.5496950099060283,0.35609775342349054,-0.4874017853040323,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.2322972294547048,1.535029708472776,-1.8149213185653423,0.058862412639339376,0.09355907994928483,0.17784244481871891,0.5440977914507548,0.7763701638328696,-0.030004863300567126,-0.7642929164991449,-5.504696742930779,-6.8866901310369455
2024-06-22,0.32329009604139475,0.441570694423423,0.2748509767355893,0.30328505231424047,114.36102210577722,138.33864705331234,109.45287261455192,-4.214271643700919,-4.238268059307224,-3.751077736521914,-3.991389639152574,-3.8424933609517216,-3.882654480595136,0.47482953002039424,0.35609775342349054,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.6083920718829636,0.561905830928209,-1.2322972294547048,1.535029708472776,0.14648637727198568,0.09355907994928483,0.17784244481871891,0.5440977914507548,-1.7000522949517538,-0.030004863300567126,-0.7642929164991449,-5.504696742930779
2024-06-23,0.4779148303191146,0.4553707425674175,0.32329009604139475,0.441570694423423,124.18608564089075,114.36102210577722,138.33864705331234,-3.9443790847413722,-4.339857286692593,-3.5049990930261927,-4.214271643700919,-4.238268059307224,-3.751077736521914,0.6219107653133077,0.47482953002039424,-0.6414338001417978,-0.8701765874092859,-0.8701765874092859,-1.8807413512738318,0.2681055438934,-1.6083920718829636,0.561905830928209,0.10270419578555773,0.14648637727198568,0.09355907994928483,0.17784244481871891,-2.058038534039496,-1.7000522949517538,-0.030004863300567126,-0.7642929164991449
2024-06-24,0.4833497946171006,0.5593593332780272,0.4779148303191146,0.4553707425674175,122.74869900417478,124.18608564089075,114.36102210577722,-3.929197789118707,-4.077418449280389,-3.4793868260501077,-3.9443790847413722,-4.339857286692593,-3.5049990930261927,-0.09277849902725305,0.6219107653133077,-0.8701765874092859,-0.6414338001417978,-0.8701765874092859,-1.555488705300983,2.0696029136629432,-1.8807413512738318,0.2681055438934,-0.05655264125512246,0.10270419578555773,0.14648637727198568,0.09355907994928483,-0.3084016036515925,-2.058038534039496,-1.7000522949517538,-0.030004863300567126
2024-06-25,0.6296182712866653,0.8615000241702058,0.4833497946171006,0.5593593332780272,137.4775297541822,122.74869900417478,124.18608564089075,-3.9042387098746647,-4.14302815863344,-3.36488492662761,-3.929197789118707,-4.077418449280389,-3.4793868260501077,-0.16270912843019483,-0.09277849902725305,-0.8701765874092859,-0.8701765874092859,-0.6414338001417978,-1.3063619426694766,3.630327365277131,-1.555488705300983,2.0696029136629432,-0.1753955297220456,-0.05655264125512246,0.10270419578555773,0.14648637727198568,-0.21732324421857163,-0.3084016036515925,-2.058038534039496,-1.7000522949517538
2024-06-26,0.6599861343016655,1.0157633049883716,0.6296182712866653,0.8615000241702058,111.84778662968999,137.4775297541822,122.74869900417478,-3.953616517162621,-4.092233544940755,-3.217237740530177,-3.9042387098746647,-4.14302815863344,-3.36488492662761,0.09432203450805235,-0.16270912843019483,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.934744008589983,1.0749814541402198,-1.3063619426694766,3.630327365277131,-0.21232008592584167,-0.1753955297220456,-0.05655264125512246,0.10270419578555773,0.7892008559141725,-0.21732324421857163,-0.3084016036515925,-2.058038534039496
2024-06-27,0.79049321450707,1.1445349502243285,0.6599861343016655,1.0157633049883716,88.88246751472009,111.84778662968999,137.4775297541822,-3.9184936891542512,-3.414972029038292,-3.6792629487262243,-3.953616517162621,-4.092233544940755,-3.217237740530177,0.7077253429877148,0.09432203450805235,-0.5668437608154431,-0.8701765874092859,-0.8701765874092859,-1.5145401254531126,1.1480732328659533,-1.934744008589983,1.0749814541402198,-0.24867761586951906,-0.21232008592584167,-0.1753955297220456,-0.05655264125512246,-0.3084016036515925,0.7892008559141725,-0.21732324421857163,-0.3084016036515925
2024-06-28,0.8534708633099893,1.2232911423247517,0.79049321450707,1.1445349502243285,92.61397581095076,88.88246751472009,111.84778662968999,-4.024325331350897,-3.670356058993179,-3.873112655643261,-3.9184936891542512,-3.414972029038292,-3.6792629487262243,1.072555175271079,0.7077253429877148,-0.855258579544015,-0.5668437608154431,-0.8701765874092859,-1.3315082182136386,0.581970240774489,-1.5145401254531126,1.1480732328659533,-0.18884422948127041,-0.24867761586951906,-0.21232008592584167,-0.1753955297220456,-2.09133957953603,-0.3084016036515925,0.7892008559141725,-0.21732324421857163
2024-06-29,0.993489131036869,1.233928499410073,0.8534708633099893,1.2232911423247517,131.26346191618444,92.61397581095076,88.88246751472009,-3.8607275727595347,-4.1797131574114905,-3.4065676356279053,-4.024325331350897,-3.670356058993179,-3.873112655643261,0.9164858059841084,1.072555175271079,-0.8701765874092859,-0.855258579544015,-0.5668437608154431,-1.6211713266677008,1.1896352246903898,-1.3315082182136386,0.581970240774489,-0.29875039637846007,-0.18884422948127041,-0.24867761586951906,-0.21232008592584167,-3.773042377111004,-2.09133957953603,-0.3084016036515925,0.7892008559141725
2024-06-30,1.1912538944298574,1.4877906248792692,0.993489131036869,1.233928499410073,120.69341140472417,131.26346191618444,92.61397581095076,-3.641422178535851,-3.5687668316078094,-3.3779421607722804,-3.8607275727595347,-4.1797131574114905,-3.4065676356279053,0.14191494073887886,0.9164858059841084,-0.8701765874092859,-0.8701765874092859,-0.855258579544015,-1.7286269959329177,1.158105437789093,-1.6211713266677008,1.1896352246903898,-0.3444420509117832,-0.29875039637846007,-0.18884422948127041,-0.24867761586951906,-4.7221221737622265,-3.773042377111004,-2.09133957953603,-0.3084016036515925
2024-07-01,1.3442481394181807,1.5576722713041238,1.1912538944298574,1.4877906248792692,90.97500446298804,120.69341140472417,131.26346191618444,-4.017558075844524,-3.371937703548656,-3.7465579247026044,-3.641422178535851,-3.5687668316078094,-3.3779421607722804,0.15496983699909958,0.14191494073887886,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.5299301957315066,1.8918895693101807,-1.7286269959329177,1.158105437789093,-0.4000493954297457,-0.3444420509117832,-0.29875039637846007,-0.18884422948127041,-4.9052779239931645,-4.7221221737622265,-3.773042377111004,-2.09133957953603
2024-07-02,1.3027871260592523,1.602243748027185,1.3442481394181807,1.5576722713041238,144.9558843138036,90.97500446298804,120.69341140472417,-4.1378762764065264,-3.8403769187145267,-3.992636568198326,-4.017558075844524,-3.371937703548656,-3.7465579247026044,1.1925836007064703,0.15496983699909958,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-1.1905241815562058,1.0018896754144868,-1.5299301957315066,1.8918895693101807,-0.4505341180934737,-0.4000493954297457,-0.3444420509117832,-0.29875039637846007,-4.072751786579811,-4.9052779239931645,-4.7221221737622265,-3.773042377111004
2024-07-03,1.4129325007339857,1.7796802054702265,1.3027871260592523,1.602243748027185,153.20113723142902,144.9558843138036,90.97500446298804,-4.019616556606919,-4.442857475569427,-3.7601173601605318,-4.1378762764065264,-3.8403769187145267,-3.992636568198326,0.31000778107363713,1.1925836007064703,-0.8701765874092859,-0.8701765874092859,-0.8701765874092859,-0.6764683519894852,1.7242084298805578,-1.1905241815562058,1.0018896754144868,-0.38052818367113034,-0.4505341180934737,-0.4000493954297457,-0.3444420509117832,-2.7407099667184456,-4.072751786579811,-4.9052779239931645,-4.7221221737622265
2024-07-04,1.3559333126588518,1.7925323267240723,1.4129325007339857,1.7796802054702265,123.05764948554209,153.20113723142902,144.9558843138036,-4.124882116593906,-4.461905455704183,-3.868592843823951,-4.019616556606919,-4.442857475569427,-3.7601173601605318,-0.787988561498727,0.31000778107363713,-0.2684836035100238,-0.8701765874092859,-0.8701765874092859,-0.6080375037873395,1.9434837660577566,-0.6764683519894852,1.7242084298805578,-0.5189116694098352,-0.38052818367113034,-0.4505341180934737,-0.4000493954297457,1.838183789054998,-2.7407099667184456,-4.072751786579811,-4.9052779239931645
2024-07-05,1.2165944154692199,1.7045621352526397,1.3559333126588518,1.7925323267240723,127.98990149659039,123.05764948554209,153.20113723142902,-4.305513803494089,-4.597357758884676,-3.976063924860858,-4.124882116593906,-4.461905455704183,-3.868592843823951,-1.4246726104875858,-0.787988561498727,0.36801806540820386,-0.2684836035100238,-0.8701765874092859,-1.1362467015565123,1.158105437789093,-0.6080375037873395,1.9434837660577566,-0.5983050385830322,-0.5189116694098352,-0.38052818367113034,-0.4505341180934737,2.753962540209687,1.838183789054998,-2.7407099667184456,-4.072751786579811
2024-07-06,1.1911859573761319,1.4427093154445627,1.2165944154692199,1.7045621352526397,138.77906582462316,127.98990149659039,123.05764948554209,-4.027207204418251,-4.547268625937723,-3.7746811982449726,-4.305513803494089,-4.597357758884676,-3.976063924860858,-1.1457752330457636,-1.4246726104875858,1.586322041071999,0.36801806540820386,-0.2684836035100238,-0.6882857273818239,2.227251848169427,-1.1362467015565123,1.158105437789093,-0.6458819342717926,-0.5983050385830322,-0.5189116694098352,-0.38052818367113034,0.6127053147825416,2.753962540209687,1.838183789054998,-2.7407099667184456
2024-07-07,0.9766407417131102,1.0481506440263768,1.1911859573761319,1.4427093154445627,45.72142792625749,138.77906582462316,127.98990149659039,-4.044781483927201,-4.212870752460882,-2.6849043484782094,-4.027207204418251,-4.547268625937723,-3.7746811982449726,-1.282954786299323,-1.1457752330457636,0.954793041442195,1.586322041071999,0.36801806540820386,-0.7196155133056975,2.0796351185860833,-0.6882857273818239,2.227251848169427,-0.6595777993238897,-0.6458819342717926,-0.5983050385830322,-0.5189116694098352,3.819595996098779,0.6127053147825416,2.753962540209687,1.838183789054998
2024-07-08,0.8010913948881424,0.9103549434901066,0.9766407417131102,1.0481506440263768,125.93023162080831,45.72142792625749,138.77906582462316,-4.135277444444001,-4.48871372404199,-3.748064528642374,-4.044781483927201,-4.212870752460882,-2.6849043484782094,-0.9399027606441822,-1.282954786299323,0.954793041442195,0.954793041442195,1.586322041071999,-1.6416456165916362,-0.4126512187482338,-0.7196155133056975,2.0796351185860833,-0.6715725855956307,-0.6595777993238897,-0.6458819342717926,-0.5983050385830322,0.4412049304753909,3.819595996098779,0.6127053147825416,2.753962540209687
2024-07-09,0.8818006147132438,0.6087469112064798,0.8010913948881424,0.9103549434901066,102.79838600524329,125.93023162080831,45.72142792625749,-4.170528927500021,-4.480247955093208,-3.775183399558229,-4.135277444444001,-4.48871372404199,-3.748064528642374,-0.8443927859729072,-0.9399027606441822,0.954793041442195,0.954793041442195,0.954793041442195,-1.7897750430211807,1.9334515611346172,-1.6416456165916362,-0.4126512187482338,-0.6774706279765234,-0.6715725855956307,-0.6595777993238897,-0.6458819342717926,5.018433633974007,0.4412049304753909,3.819595996098779,0.6127053147825416
2024-07-10,0.6360722913905242,0.3948558659807329,0.8818006147132438,0.6087469112064798,94.56847105477799,102.79838600524329,125.93023162080831,-4.065469215589272,-4.39135738113101,-3.5436685941469497,-4.170528927500021,-4.480247955093208,-3.775183399558229,-0.3446820051951203,-0.8443927859729072,1.1039731200949048,0.954793041442195,0.954793041442195,-1.70787788332544,1.9334515611346172,-1.7897750430211807,1.9334515611346172,-0.6853702245918517,-0.6774706279765234,-0.6715725855956307,-0.6595777993238897,5.268191475198014,5.018433633974007,0.4412049304753909,3.819595996098779
2024-07-11,0.7101625011241495,0.34079664216589134,0.6360722913905242,0.3948558659807329,109.26005245596805,94.56847105477799,102.79838600524329,-3.751602361343057,-4.3137544991005194,-3.3809553686518194,-4.065469215589272,-4.39135738113101,-3.5436685941469497,-0.11429108202942237,-0.3446820051951203,1.5117320017456441,1.1039731200949048,0.954793041442195,-1.8021420637806043,0.10042440446377587,-1.70787788332544,1.9334515611346172,-0.6901729854788399,-0.6853702245918517,-0.6774706279765234,-0.6715725855956307,3.103623517923295,5.268191475198014,5.018433633974007,0.4412049304753909
2024-07-12,1.1909821462149577,0.4371809483638413,0.7101625011241495,0.34079664216589134,148.20095993724323,109.26005245596805,94.56847105477799,-3.5961356017631556,-4.060486911382827,-3.2373257930604398,-3.751602361343057,-4.3137544991005194,-3.3809553686518194,-0.888861947274652,-0.11429108202942237,1.427196623842442,1.5117320017456441,1.1039731200949048,-1.1578202822146182,1.27419238047114,-1.8021420637806043,0.10042440446377587,-0.6953586102508653,-0.6901729854788399,-0.6853702245918517,-0.6774706279765234,5.334793566191082,3.103623517923295,5.268191475198014,5.018433633974007
2024-07-13,1.2983906281539168,0.39208235646433387,1.1909821462149577,0.4371809483638413,142.73845249008934,148.20095993724323,109.26005245596805,-3.5123039727146086,-4.018863547384655,-3.1167974778788623,-3.5961356017631556,-4.060486911382827,-3.2373257930604398,-1.3021687645423559,-0.888861947274652,1.6808027575520483,1.427196623842442,1.5117320017456441,-1.967997553298656,0.19501376516766591,-1.1578202822146182,1.27419238047114,-0.7031855111918196,-0.6953586102508653,-0.6901729854788399,-0.6853702245918517,1.2604106496901304,5.334793566191082,3.103623517923295,5.268191475198014
2024-07-14,0.8522479963429423,0.26356130696799834,1.2983906281539168,0.39208235646433387,136.64489725120646,142.73845249008934,148.20095993724323,-3.597962503439781,-3.8558974951206246,-3.2574138455907025,-3.5123039727146086,-4.018863547384655,-3.1167974778788623,-1.669768710253397,-1.3021687645423559,1.2979072223434271,1.6808027575520483,1.427196623842442,-1.303888538517592,0.49884625712561664,-1.967997553298656,0.19501376516766591,-0.7060836454102039,-0.7031855111918196,-0.6953586102508653,-0.6901729854788399,1.082250056283673,1.2604106496901304,5.334793566191082,3.103623517923295
2024-07-15,0.9423325295820705,0.43159871223295837,0.8522479963429423,0.26356130696799834,83.8647611152085,136.64489725120646,142.73845249008934,-3.6997029151211667,-3.5539517359474435,-3.5130343140382982,-3.597962503439781,-3.8558974951206246,-3.2574138455907025,-0.9755606037025721,-1.669768710253397,1.5664313639183043,1.2979072223434271,1.6808027575520483,-1.8116234463628293,0.7295869703578332,-1.303888538517592,0.49884625712561664,-0.7081482025624308,-0.7060836454102039,-0.7031855111918196,-0.6953586102508653,0.8924340969534285,1.082250056283673,1.2604106496901304,5.334793566191082
2024-07-16,0.5659612519464967,0.19096631356931,0.9423325295820705,0.43159871223295837,100.94687425520517,83.8647611152085,136.64489725120646,-3.9872212156087223,-3.852370091391966,-3.7771922048112554,-3.6997029151211667,-3.5539517359474435,-3.5130343140382982,-0.08882961392822479,-0.9755606037025721,1.6360487339562355,1.5664313639183043,1.2979072223434271,-1.8606792953752107,0.8026787490835673,-1.8116234463628293,0.7295869703578332,-0.703854311396062,-0.7081482025624308,-0.7060836454102039,-0.7031855111918196,7.56596361445887,0.8924340969534285,1.082250056283673,1.2604106496901304
